"region","episode_year","episode_week","episode_week_date_start","episode_week_date_end","episode_week_group","age_group","gender","count","hospital_status_Hospitalized - ICU","hospital_status_Hospitalized - Non-ICU","hospital_status_Not Hospitalized","hospital_status_Not stated/Unknown","death_No","death_Not Stated","death_Yes"
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","22","2023-05-28","2023-06-03","No grouping","50-59","Male",6,0,0,4,2,2,4,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","22","2023-05-28","2023-06-03","No grouping","50-59","Not stated/Other",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","22","2023-05-28","2023-06-03","No grouping","60-69","Female",16,0,0,7,9,11,5,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","22","2023-05-28","2023-06-03","No grouping","60-69","Male",13,0,0,2,11,11,2,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","22","2023-05-28","2023-06-03","No grouping","60-69","Not stated/Other",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","22","2023-05-28","2023-06-03","No grouping","70-79","Female",12,0,2,6,4,8,4,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","22","2023-05-28","2023-06-03","No grouping","70-79","Male",21,0,2,11,8,14,7,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","22","2023-05-28","2023-06-03","No grouping","70-79","Not stated/Other",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","22","2023-05-28","2023-06-03","No grouping","80+","Female",23,0,0,18,5,14,9,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","22","2023-05-28","2023-06-03","No grouping","80+","Male",15,0,0,9,6,7,8,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","22","2023-05-28","2023-06-03","No grouping","80+","Not stated/Other",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","22","2023-05-28","2023-06-03","No grouping","Not stated","Female",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","22","2023-05-28","2023-06-03","No grouping","Not stated","Male",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","22","2023-05-28","2023-06-03","No grouping","Not stated","Not stated/Other",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","23","2023-06-04","2023-06-10","No grouping","0-19","Female",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","23","2023-06-04","2023-06-10","No grouping","0-19","Male",3,0,0,0,3,3,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","23","2023-06-04","2023-06-10","No grouping","0-19","Not stated/Other",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","23","2023-06-04","2023-06-10","No grouping","20-29","Female",5,0,0,3,2,2,3,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","23","2023-06-04","2023-06-10","No grouping","20-29","Male",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","23","2023-06-04","2023-06-10","No grouping","20-29","Not stated/Other",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","23","2023-06-04","2023-06-10","No grouping","30-39","Female",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","23","2023-06-04","2023-06-10","No grouping","30-39","Male",2,0,0,0,2,2,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","23","2023-06-04","2023-06-10","No grouping","30-39","Not stated/Other",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","23","2023-06-04","2023-06-10","No grouping","40-49","Female",3,0,0,3,0,0,3,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","23","2023-06-04","2023-06-10","No grouping","40-49","Male",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","23","2023-06-04","2023-06-10","No grouping","40-49","Not stated/Other",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","23","2023-06-04","2023-06-10","No grouping","50-59","Female",2,0,0,1,1,1,1,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","23","2023-06-04","2023-06-10","No grouping","50-59","Male",6,0,0,3,3,3,3,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","23","2023-06-04","2023-06-10","No grouping","50-59","Not stated/Other",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","23","2023-06-04","2023-06-10","No grouping","60-69","Female",12,0,0,9,3,6,6,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","23","2023-06-04","2023-06-10","No grouping","60-69","Male",9,0,0,4,5,5,4,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","23","2023-06-04","2023-06-10","No grouping","60-69","Not stated/Other",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","23","2023-06-04","2023-06-10","No grouping","70-79","Female",26,0,5,14,7,14,8,4
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","23","2023-06-04","2023-06-10","No grouping","70-79","Male",27,2,6,13,6,9,16,2
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","23","2023-06-04","2023-06-10","No grouping","70-79","Not stated/Other",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","23","2023-06-04","2023-06-10","No grouping","80+","Female",48,0,2,34,12,28,17,3
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","23","2023-06-04","2023-06-10","No grouping","80+","Male",18,0,3,11,4,7,9,2
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","23","2023-06-04","2023-06-10","No grouping","80+","Not stated/Other",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","23","2023-06-04","2023-06-10","No grouping","Not stated","Female",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","23","2023-06-04","2023-06-10","No grouping","Not stated","Male",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","23","2023-06-04","2023-06-10","No grouping","Not stated","Not stated/Other",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","24","2023-06-11","2023-06-17","No grouping","0-19","Female",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","24","2023-06-11","2023-06-17","No grouping","0-19","Male",3,0,0,1,2,2,1,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","24","2023-06-11","2023-06-17","No grouping","0-19","Not stated/Other",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","24","2023-06-11","2023-06-17","No grouping","20-29","Female",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","24","2023-06-11","2023-06-17","No grouping","20-29","Male",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","24","2023-06-11","2023-06-17","No grouping","20-29","Not stated/Other",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","24","2023-06-11","2023-06-17","No grouping","30-39","Female",5,0,0,0,5,5,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","24","2023-06-11","2023-06-17","No grouping","30-39","Male",2,0,0,0,2,2,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","24","2023-06-11","2023-06-17","No grouping","30-39","Not stated/Other",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","24","2023-06-11","2023-06-17","No grouping","40-49","Female",5,0,0,3,2,2,3,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","24","2023-06-11","2023-06-17","No grouping","40-49","Male",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","24","2023-06-11","2023-06-17","No grouping","40-49","Not stated/Other",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","24","2023-06-11","2023-06-17","No grouping","50-59","Female",6,0,1,3,2,2,4,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","24","2023-06-11","2023-06-17","No grouping","50-59","Male",7,0,4,1,2,3,4,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","24","2023-06-11","2023-06-17","No grouping","50-59","Not stated/Other",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","24","2023-06-11","2023-06-17","No grouping","60-69","Female",12,0,0,5,7,7,5,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","24","2023-06-11","2023-06-17","No grouping","60-69","Male",8,0,0,4,4,4,4,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","24","2023-06-11","2023-06-17","No grouping","60-69","Not stated/Other",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","24","2023-06-11","2023-06-17","No grouping","70-79","Female",15,0,2,7,6,9,6,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","24","2023-06-11","2023-06-17","No grouping","70-79","Male",13,0,3,8,2,2,11,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","24","2023-06-11","2023-06-17","No grouping","70-79","Not stated/Other",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","24","2023-06-11","2023-06-17","No grouping","80+","Female",25,0,4,15,6,11,14,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","24","2023-06-11","2023-06-17","No grouping","80+","Male",9,0,2,3,4,4,5,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","24","2023-06-11","2023-06-17","No grouping","80+","Not stated/Other",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","24","2023-06-11","2023-06-17","No grouping","Not stated","Female",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","24","2023-06-11","2023-06-17","No grouping","Not stated","Male",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","24","2023-06-11","2023-06-17","No grouping","Not stated","Not stated/Other",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","25","2023-06-18","2023-06-24","No grouping","0-19","Female",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","25","2023-06-18","2023-06-24","No grouping","0-19","Male",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","25","2023-06-18","2023-06-24","No grouping","0-19","Not stated/Other",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","25","2023-06-18","2023-06-24","No grouping","20-29","Female",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","25","2023-06-18","2023-06-24","No grouping","20-29","Male",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","25","2023-06-18","2023-06-24","No grouping","20-29","Not stated/Other",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","25","2023-06-18","2023-06-24","No grouping","30-39","Female",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","25","2023-06-18","2023-06-24","No grouping","30-39","Male",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","25","2023-06-18","2023-06-24","No grouping","30-39","Not stated/Other",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","25","2023-06-18","2023-06-24","No grouping","40-49","Female",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","25","2023-06-18","2023-06-24","No grouping","40-49","Male",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","25","2023-06-18","2023-06-24","No grouping","40-49","Not stated/Other",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","25","2023-06-18","2023-06-24","No grouping","50-59","Female",1,0,0,1,0,0,1,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","25","2023-06-18","2023-06-24","No grouping","50-59","Male",4,0,0,2,2,2,2,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","25","2023-06-18","2023-06-24","No grouping","50-59","Not stated/Other",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","25","2023-06-18","2023-06-24","No grouping","60-69","Female",5,1,1,2,1,2,3,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","25","2023-06-18","2023-06-24","No grouping","60-69","Male",11,1,1,5,4,4,7,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","25","2023-06-18","2023-06-24","No grouping","60-69","Not stated/Other",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","25","2023-06-18","2023-06-24","No grouping","70-79","Female",22,0,4,13,5,8,14,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","25","2023-06-18","2023-06-24","No grouping","70-79","Male",19,0,3,9,7,10,9,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","25","2023-06-18","2023-06-24","No grouping","70-79","Not stated/Other",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","25","2023-06-18","2023-06-24","No grouping","80+","Female",24,0,3,18,3,9,15,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","25","2023-06-18","2023-06-24","No grouping","80+","Male",17,0,1,10,6,6,11,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","25","2023-06-18","2023-06-24","No grouping","80+","Not stated/Other",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","25","2023-06-18","2023-06-24","No grouping","Not stated","Female",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","25","2023-06-18","2023-06-24","No grouping","Not stated","Male",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","25","2023-06-18","2023-06-24","No grouping","Not stated","Not stated/Other",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","26","2023-06-25","2023-07-01","No grouping","0-19","Female",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","26","2023-06-25","2023-07-01","No grouping","0-19","Male",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","26","2023-06-25","2023-07-01","No grouping","0-19","Not stated/Other",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","26","2023-06-25","2023-07-01","No grouping","20-29","Female",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","26","2023-06-25","2023-07-01","No grouping","20-29","Male",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","26","2023-06-25","2023-07-01","No grouping","20-29","Not stated/Other",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","26","2023-06-25","2023-07-01","No grouping","30-39","Female",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","26","2023-06-25","2023-07-01","No grouping","30-39","Male",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","26","2023-06-25","2023-07-01","No grouping","30-39","Not stated/Other",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2023","26","2023-06-25","2023-07-01","No grouping","40-49","Female",0,0,0,0,0,0,0,0
